BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
393,,780,"03/18/20 00:00:00",,"EA ",0,1.00,"03/04/20 00:00:00"
394,961,952,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
395,961,949,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
396,772,951,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
397,990,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
398,786,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
399,776,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
400,768,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
401,793,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
402,985,945,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
403,772,945,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
404,783,816,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
405,789,820,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
406,990,808,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
407,974,812,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
408,961,946,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
409,981,806,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
410,780,806,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
411,750,807,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
412,990,935,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
413,974,939,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
414,961,941,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
415,974,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
416,750,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
417,799,994,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
418,970,995,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
419,,970,"03/18/20 00:00:00",,"EA ",0,1.00,"03/04/20 00:00:00"
420,962,952,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
421,954,952,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
422,962,949,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
423,773,951,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
424,991,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
425,787,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
426,777,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
427,769,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
428,794,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
429,986,945,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
430,773,945,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
431,769,737,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
432,763,726,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
433,784,816,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
434,790,820,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
435,991,808,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
436,975,812,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
437,962,946,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
438,966,947,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
439,982,806,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
440,781,806,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
441,751,807,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
442,991,935,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
443,975,939,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
444,962,941,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
445,954,941,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
446,975,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
447,751,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
448,800,994,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
449,971,995,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
450,,800,"03/18/20 00:00:00",,"EA ",0,1.00,"03/04/20 00:00:00"
451,963,952,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
452,955,952,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
453,963,949,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
454,774,951,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
455,992,948,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
456,788,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
457,778,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
458,770,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
459,795,948,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
460,987,945,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
461,774,945,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
462,992,926,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
463,778,745,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
464,999,738,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
465,976,836,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
466,791,820,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
467,992,808,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
468,976,812,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
469,963,946,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
470,967,947,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
471,983,806,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
472,752,807,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
473,992,935,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
474,976,939,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
475,963,941,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
476,955,941,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
477,976,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
478,752,907,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
479,801,994,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
480,972,995,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
481,,993,"03/18/20 00:00:00",,"EA ",0,1.00,"03/04/20 00:00:00"
482,,796,"03/18/20 00:00:00",,"EA ",0,1.00,"03/04/20 00:00:00"
483,956,952,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
484,993,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
485,796,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
486,988,945,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
487,968,892,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
488,993,808,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
489,968,947,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
490,753,807,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
491,534,482,"03/18/20 00:00:00",,"EA ",3,1.00,"03/04/20 00:00:00"
492,350,486,"03/18/20 00:00:00",,"EA ",4,1.00,"03/04/20 00:00:00"
493,796,940,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
494,964,994,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
495,977,948,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
496,754,812,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
497,754,939,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
498,759,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
499,754,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
500,792,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
501,953,950,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
502,755,812,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
503,953,947,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
504,959,805,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
505,755,939,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
506,760,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
507,755,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
508,965,994,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
509,767,724,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
510,761,730,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
511,749,820,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
512,960,805,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
513,761,907,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
514,979,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
515,966,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
516,971,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
517,958,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
518,968,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
519,959,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
520,969,894,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
521,825,506,"03/18/20 00:00:00",,"EA ",2,2.00,"03/04/20 00:00:00"
522,820,506,"03/18/20 00:00:00",,"EA ",2,2.00,"03/04/20 00:00:00"
523,825,509,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
524,782,824,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
525,786,824,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
526,750,828,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
527,784,824,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
528,790,828,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
529,788,824,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
530,752,828,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
531,749,828,"05/18/20 00:00:00",,"EA ",1,1.00,"05/04/20 00:00:00"
532,779,516,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
533,772,516,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
534,762,517,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
535,781,516,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
536,979,520,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
537,774,516,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
538,764,517,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
539,958,520,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
540,759,517,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
541,959,520,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
542,761,517,"03/18/20 00:00:00",,"EA ",1,1.00,"03/04/20 00:00:00"
543,400,523,"03/18/20 00:00:00",,"EA ",3,1.00,"03/04/20 00:00:00"
544,815,527,"03/18/20 00:00:00",,"EA ",2,36.00,"03/04/20 00:00:00"
545,826,527,"03/18/20 00:00:00",,"EA ",2,36.00,"03/04/20 00:00:00"
546,519,528,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
547,813,529,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
548,520,530,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
549,944,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
550,748,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
551,946,398,"05/18/20 00:00:00",,"EA ",2,1.00,"05/04/20 00:00:00"
552,816,929,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
553,821,934,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
554,894,535,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
555,821,923,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
556,824,921,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
557,927,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
558,917,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
559,918,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
560,919,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
561,920,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
562,830,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
563,830,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
564,831,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
565,831,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
566,832,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
567,832,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
568,904,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
569,904,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
570,905,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
571,905,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
572,906,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
573,906,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
574,743,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
575,744,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
576,745,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
577,746,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
578,739,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
579,740,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
580,741,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
581,742,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
582,736,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
583,737,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
584,738,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
585,722,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
586,723,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
587,724,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
588,725,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
589,725,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
590,726,493,"05/18/20 00:00:00",,"OZ ",2,8.00,"05/04/20 00:00:00"
591,726,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
592,727,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
593,727,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
594,728,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
595,728,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
596,729,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
597,729,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
598,730,493,"05/18/20 00:00:00",,"OZ ",2,8.00,"05/04/20 00:00:00"
599,730,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
600,731,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
601,731,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
602,731,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
603,732,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
604,732,493,"05/18/20 00:00:00",,"OZ ",2,8.00,"05/04/20 00:00:00"
605,732,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
606,733,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
607,733,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
608,733,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
609,734,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
610,734,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
611,734,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
612,735,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
613,735,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
614,735,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
615,833,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
616,833,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
617,834,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
618,834,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
619,835,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
620,835,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
621,836,803,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
622,836,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
623,838,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
624,839,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
625,840,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
626,680,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
628,718,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
629,718,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
630,719,493,"05/18/20 00:00:00",,"OZ ",2,8.00,"05/04/20 00:00:00"
631,719,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
632,720,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
633,720,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
634,721,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
635,721,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
636,717,493,"05/18/20 00:00:00",,"OZ ",2,8.00,"05/04/20 00:00:00"
637,717,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
638,903,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
639,895,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
640,896,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
641,897,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
642,898,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
643,899,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
644,900,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
645,901,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
646,902,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
647,886,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
648,890,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
649,891,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
650,892,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
651,893,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
652,887,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
653,888,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
654,889,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
655,885,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
656,924,533,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
657,925,533,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
658,926,533,"03/18/20 00:00:00",,"EA ",2,1.00,"03/04/20 00:00:00"
661,949,322,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,4.00,"05/17/20 00:00:00"
664,944,326,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
676,961,946,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
677,780,806,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
681,970,995,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
686,986,945,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
689,769,737,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
692,966,947,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
693,954,941,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
696,992,948,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
697,795,948,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
698,976,733,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
701,983,806,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
703,752,907,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
712,964,994,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
727,953,950,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
740,767,724,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
746,750,828,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
748,752,828,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
752,749,828,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
758,946,398,"03/18/20 00:00:00","05/17/20 00:00:00","EA ",1,2.00,"05/17/20 00:00:00"
766,726,493,"03/18/20 00:00:00","05/17/20 00:00:00","OZ ",1,9.00,"05/17/20 00:00:00"
767,730,493,"03/18/20 00:00:00","05/17/20 00:00:00","OZ ",1,9.00,"05/17/20 00:00:00"
768,732,493,"03/18/20 00:00:00","05/17/20 00:00:00","OZ ",1,9.00,"05/17/20 00:00:00"
770,719,493,"03/18/20 00:00:00","05/17/20 00:00:00","OZ ",1,9.00,"05/17/20 00:00:00"
771,717,493,"03/18/20 00:00:00","05/17/20 00:00:00","OZ ",1,9.00,"05/17/20 00:00:00"
776,706,324,"03/18/20 00:00:00",,"EA ",2,2.00,"03/04/20 00:00:00"
777,706,493,"03/18/20 00:00:00",,"OZ ",2,8.00,"03/04/20 00:00:00"
778,706,532,"03/18/20 00:00:00",,"EA ",2,4.00,"03/04/20 00:00:00"
779,706,534,"05/06/20 00:00:00",,"EA ",2,1.00,"04/22/20 00:00:00"
780,980,994,"05/26/20 00:00:00",,"EA ",1,1.00,"05/12/20 00:00:00"
781,973,995,"05/26/20 00:00:00",,"EA ",1,1.00,"05/12/20 00:00:00"
782,775,996,"05/26/20 00:00:00",,"EA ",1,1.00,"05/12/20 00:00:00"
783,,797,"07/26/20 00:00:00",,"EA ",0,1.00,"07/12/20 00:00:00"
784,950,318,"05/26/20 00:00:00",,"EA ",2,2.00,"05/12/20 00:00:00"
785,984,952,"05/26/20 00:00:00",,"EA ",1,1.00,"05/12/20 00:00:00"
786,771,952,"05/26/20 00:00:00",,"EA ",1,1.00,"05/12/20 00:00:00"
787,951,322,"05/26/20 00:00:00",,"EA ",2,3.00,"05/12/20 00:00:00"
